machine_id,timestamp,air_temperature,process_temperature,rotational_speed,torque,tool_wear
M18,1/12/2024 11:00,298.94,307.7,1934,43.37,109.4
M18,1/12/2024 12:00,301.14,307.14,1641,44.25,110.2
M18,1/12/2024 13:00,298.54,310.22,1277,23.83,107.5
M18,1/12/2024 14:00,300.28,310.13,1302,45.64,113.5
M18,1/12/2024 15:00,298.59,308.51,1401,38.83,110.3
M18,1/12/2024 16:00,301.82,307.74,1434,33.51,111.4
M18,1/12/2024 17:00,297.85,308.56,2297,45.69,110.6
M18,1/12/2024 18:00,297.47,307.94,1293,54.76,116.8
M18,1/12/2024 19:00,297.67,311.95,2340,38.77,112.9
M18,1/12/2024 20:00,298.67,305.08,3008,45.01,113.6
M18,1/12/2024 21:00,296.08,306.35,1631,32.31,115.6
M18,1/12/2024 22:00,296.56,310.07,1258,53.58,115.8
M18,1/12/2024 23:00,299.23,311.67,2265,46.61,120.2
M18,1/13/2024 0:00,297.6,309.49,1909,54.19,121.2
M18,1/13/2024 1:00,298.23,305.56,1993,36.83,121.5
M18,1/13/2024 2:00,297.65,308.61,2055,35.73,117.3
M18,1/13/2024 3:00,300.34,319.98,1372,66.97,120.9
M18,1/13/2024 4:00,300.25,315.77,2098,27.33,127.4
M18,1/13/2024 5:00,300.84,307.42,1878,46.54,121
M18,1/13/2024 6:00,299.92,308.37,1695,20.64,121.6
M18,1/13/2024 7:00,299.81,308.37,1529,49.39,121.5
M18,1/13/2024 8:00,298.36,306.08,1411,25.03,127.8
M18,1/13/2024 9:00,297.62,310.73,1890,31.24,128.5
M18,1/13/2024 10:00,297.07,311.95,2238,54.77,129.9
M18,1/13/2024 11:00,299.1,308.85,1627,39.88,128.4
M18,1/13/2024 12:00,296.66,308.57,1476,30.84,125.2
M18,1/13/2024 13:00,296.42,310.55,1777,28.71,127.2
M18,1/13/2024 14:00,295.19,309.06,1796,27.82,127.3
M18,1/13/2024 15:00,301.56,311.9,2207,44.21,133.6
M18,1/13/2024 16:00,301.94,308.96,2045,30.99,130
M18,1/13/2024 17:00,296.07,309.33,1598,32.57,133.2
M18,1/13/2024 18:00,296.1,315.12,2126,47.23,135.1
M18,1/13/2024 19:00,295.91,311.28,1787,21.36,133.3
M18,1/13/2024 20:00,300.97,311.83,1409,26.46,131.1
M18,1/13/2024 21:00,298.95,305.3,1737,23.58,136.2
M18,1/13/2024 22:00,300.41,308.55,1224,31.79,135.9
M18,1/13/2024 23:00,299.97,310.61,1568,27.61,133.8
M18,1/14/2024 0:00,297.06,306.93,1268,40.43,137.1
M18,1/14/2024 1:00,295.58,305.98,2000,41.4,142.4
M18,1/14/2024 2:00,300.99,306.97,1820,25.44,136.3
M18,1/14/2024 3:00,296.82,308.89,1714,38.78,144
M18,1/14/2024 4:00,307.61,311.08,1680,36.17,139.4
M18,1/14/2024 5:00,295.22,306.07,1979,42.1,145.2
M18,1/14/2024 6:00,300.52,309.23,1709,43.43,142
M18,1/14/2024 7:00,295.17,308.18,1389,50.57,144.3
M18,1/14/2024 8:00,300.82,310.7,1456,45.68,147.9
M18,1/14/2024 9:00,299.6,309.19,1822,45.42,144.3
M18,1/14/2024 10:00,300.44,307.03,1292,27.72,141.7
M18,1/14/2024 11:00,300.29,308.61,1427,53.04,151.7
M18,1/14/2024 12:00,295.72,305.07,1900,52.26,149.4
M18,1/14/2024 13:00,297.2,305.81,1204,30.84,147.7
M18,1/14/2024 14:00,297.9,309.01,1762,47.73,152
M18,1/14/2024 15:00,298.17,307.07,2912,36.06,146.8
M18,1/14/2024 16:00,300.34,307.73,1844,36.58,154.9
M18,1/14/2024 17:00,297.3,311.84,1750,47.67,150.8
M18,1/14/2024 18:00,296.56,311,2121,29.29,153.2
M18,1/14/2024 19:00,301.45,308.68,1207,41.15,150.1
M18,1/14/2024 20:00,299.96,307.75,1791,23.11,156.7
M18,1/14/2024 21:00,297.1,305.03,1989,20.59,151
M18,1/14/2024 22:00,298.16,306.64,1333,44.6,155.6
M18,1/14/2024 23:00,301.48,307.78,2966,43.99,255
M18,1/15/2024 0:00,295.66,307.25,3083,70.6,160.9
M18,1/15/2024 1:00,299.2,311.14,1975,47.12,158.7
M18,1/15/2024 2:00,299.14,308.56,2258,22.43,153.2
M18,1/15/2024 3:00,297.84,305.75,1309,52.25,158.4
M18,1/15/2024 4:00,300.27,308.11,1654,42.88,157.7
M18,1/15/2024 5:00,299.17,310.66,1275,35.55,156.4
M18,1/15/2024 6:00,295.52,305.75,2066,49.13,166
M18,1/15/2024 7:00,295.17,311.45,1748,30.03,157.7
M18,1/15/2024 8:00,297.5,310.94,2066,35.67,159.9
M18,1/15/2024 9:00,299.63,307.12,2356,45.56,168.2
M18,1/15/2024 10:00,297.62,306.13,2362,54.5,164
M18,1/15/2024 11:00,300.73,310.09,1937,28.53,159.9
M18,1/15/2024 12:00,295.39,309.32,2399,40.43,164.5
M18,1/15/2024 13:00,297.44,310.04,1428,53.5,167.6
M18,1/15/2024 14:00,298.19,305.73,2130,27.58,167.9
M18,1/15/2024 15:00,297.99,311.39,1759,37.73,170.1
M18,1/15/2024 16:00,301.43,310.55,2347,48.79,172.2
M18,1/15/2024 17:00,297.31,309.63,1514,50.3,171.1
M18,1/15/2024 18:00,298.17,305.65,1360,54.69,174.8
M18,1/15/2024 19:00,296.41,305.87,2186,52.11,169.9
M18,1/15/2024 20:00,298.01,307.56,2345,42.44,171.5
M18,1/15/2024 21:00,297.24,309.25,1442,50.83,168.7
M18,1/15/2024 22:00,295.17,309.88,2341,41.43,177.6
M18,1/15/2024 23:00,296.84,307.12,1627,48.69,174.4
M18,1/16/2024 0:00,295.11,311.57,1871,32.62,169.8
M18,1/16/2024 1:00,299.2,306.66,1470,36.64,179
M18,1/16/2024 2:00,298.79,307.77,2394,53.77,174.9
M18,1/16/2024 3:00,300.84,309.54,1874,20.83,181.3
M18,1/16/2024 4:00,295.38,305.34,1364,47.43,180.8
M18,1/16/2024 5:00,300.4,305.39,1869,34.84,177.8
M18,1/16/2024 6:00,298.22,308.93,1716,53.88,181.8
M18,1/16/2024 7:00,295.57,311.63,1673,20.04,181.8
M18,1/16/2024 8:00,295.98,310.35,2287,49.88,182.5
M18,1/16/2024 9:00,299.01,305.36,2348,49.84,181.4
M18,1/16/2024 10:00,301.53,305.52,1740,43.29,182.7
M18,1/16/2024 11:00,301.22,311.85,1701,41.98,182.3
M18,1/16/2024 12:00,297.54,307.22,2058,22.46,180.3
M18,1/16/2024 13:00,300.4,308.71,1478,50.76,179.9
M18,1/16/2024 14:00,295.57,310.09,2014,48.77,181.7
M18,1/16/2024 15:00,299.47,309.39,1657,49,182.8
M18,1/16/2024 16:00,300.35,309.83,2093,41.26,186.2
M18,1/16/2024 17:00,301.39,309.27,1335,34.48,187.3
M18,1/16/2024 18:00,300.86,306.03,2382,43.32,190
M18,1/16/2024 19:00,299.61,311.84,1486,47.59,189.6
M19,1/7/2024 19:00,300.64,310.64,1408,26.12,3.9
M19,1/7/2024 20:00,299.08,309.24,2362,31.23,4.4
M19,1/7/2024 21:00,297.19,311.35,2048,46.66,0
M19,1/7/2024 22:00,296.95,311.73,2079,46.84,4.6
M19,1/7/2024 23:00,295.79,311.8,1437,22.6,5.9
M19,1/8/2024 0:00,295.32,306.8,2264,20.86,4.4
M19,1/8/2024 1:00,300.89,307.22,1912,40.78,6.2
M19,1/8/2024 2:00,300.4,311.37,1541,47.3,5.6
M19,1/8/2024 3:00,295.36,311.46,2381,23.43,2.6
M19,1/8/2024 4:00,296.87,307.73,1682,36.38,3
M19,1/8/2024 5:00,300.07,307.78,1246,27.57,4.5
M19,1/8/2024 6:00,295.51,310.57,1558,41.79,6.8
M19,1/8/2024 7:00,298.97,308.43,1665,45.25,13.8
M19,1/8/2024 8:00,296.37,310.81,2201,49.85,8
M19,1/8/2024 9:00,298.95,309.5,1499,28.92,10.2
M19,1/8/2024 10:00,295.51,308.36,1643,54.57,16
M19,1/8/2024 11:00,296.53,308.69,1503,53.65,11.1
M19,1/8/2024 12:00,301.04,305.73,1528,32.77,13.5
M19,1/8/2024 13:00,296.12,306.46,1229,39.01,12.3
M19,1/8/2024 14:00,295.22,311.63,1499,40.23,11.1
M19,1/8/2024 15:00,299.46,305.98,2155,27.81,19.3
M19,1/8/2024 16:00,300.6,305.28,2166,43.9,16.2
M19,1/8/2024 17:00,296.2,308.09,2074,54.36,19.3
M19,1/8/2024 18:00,297.44,306.29,2166,24.68,13.1
M19,1/8/2024 19:00,295.16,307.06,2315,36.45,21.5
M19,1/8/2024 20:00,299.77,306.12,2080,46.67,16.1
M19,1/8/2024 21:00,295.46,309.37,1870,32.37,15.7
M19,1/8/2024 22:00,295.13,307.54,1365,21.13,16.7
M19,1/8/2024 23:00,298.76,306.79,1463,24.51,25.1
M19,1/9/2024 0:00,295.33,306.47,1221,54.86,18.4
M19,1/9/2024 1:00,295.27,310.22,2283,28.08,24.9
M19,1/9/2024 2:00,296.9,306,1762,26.91,23.1
M19,1/9/2024 3:00,299.02,311.86,2373,78.03,28.9
M19,1/9/2024 4:00,296.55,307.95,2073,41.43,28.4
M19,1/9/2024 5:00,299.73,305.06,1622,50.03,23.4
M19,1/9/2024 6:00,296.77,311.6,1997,23.49,25.5
M19,1/9/2024 7:00,295.03,309.8,1788,30.16,29.7
M19,1/9/2024 8:00,295.7,310.1,1394,37.14,26.1
M19,1/9/2024 9:00,297.89,309.85,2256,20.13,25.2
M19,1/9/2024 10:00,297.51,307.22,1237,42.9,34.3
M19,1/9/2024 11:00,299.01,309.94,1402,45.58,33.1
M19,1/9/2024 12:00,300.86,309.96,1962,25.59,28.6
M19,1/9/2024 13:00,299.62,311.86,1298,31.35,35.3
M19,1/9/2024 14:00,298.19,308.12,1822,28.23,36.9
M19,1/9/2024 15:00,301.68,310.96,1826,37.39,32.5
M19,1/9/2024 16:00,300.22,309.73,1945,21.64,30.3
M19,1/9/2024 17:00,297.31,306.11,1864,31.18,36.8
M19,1/9/2024 18:00,298.24,309.93,2330,38.84,34.7
M19,1/9/2024 19:00,301.88,306.93,1238,53.93,31.7
M19,1/9/2024 20:00,297.51,311.32,2239,20.24,39.8
M19,1/9/2024 21:00,300.86,308.02,1833,48.94,34.3
M19,1/9/2024 22:00,301.25,307.58,1872,53.59,41.4
M19,1/9/2024 23:00,297.55,311.15,1292,31.41,42.5
M19,1/10/2024 0:00,298.1,308.11,1380,23.74,37.2
M19,1/10/2024 1:00,299.15,308.84,1237,44.8,43.6
M19,1/10/2024 2:00,301.8,308.1,1712,31.38,45.5
M19,1/10/2024 3:00,301.98,305,2367,54.26,46
M19,1/10/2024 4:00,298.99,311.38,1279,47.93,39.4
M19,1/10/2024 5:00,301.5,306.18,1438,47.18,41.1
M19,1/10/2024 6:00,299.17,307.63,1215,52.04,41.8
M19,1/10/2024 7:00,299.77,305.49,2239,42.25,49.5
M19,1/10/2024 8:00,300.05,305.05,2215,29.83,50.4
M19,1/10/2024 9:00,300.23,310.11,2371,41.15,48.5
M19,1/10/2024 10:00,301.02,309.16,2155,23.68,51.9
M19,1/10/2024 11:00,297.76,305.34,1651,27.39,50.4
M19,1/10/2024 12:00,301.17,309.74,1498,37.97,51.7
M19,1/10/2024 13:00,298.93,309.3,2012,37.94,46.2
M19,1/10/2024 14:00,305.62,306.64,2378,36.36,52.9
M19,1/10/2024 15:00,298.48,306.99,2392,54.31,55.2
M19,1/10/2024 16:00,299.57,307.08,1766,30.94,54.3
M19,1/10/2024 17:00,296.77,310.6,1767,23.86,57.8
M19,1/10/2024 18:00,299.07,310.8,2072,24.74,55.4
M19,1/10/2024 19:00,296.99,306.63,2125,49.06,59.7
M19,1/10/2024 20:00,297.74,311.56,1730,28.73,56.3
M19,1/10/2024 21:00,296.47,309.28,1874,53.42,57.6
M19,1/10/2024 22:00,300.19,308.23,2372,53.81,55.6
M19,1/10/2024 23:00,298.15,310.29,2217,31.55,59.4
M19,1/11/2024 0:00,295.5,308.34,1833,54.86,55.7
M19,1/11/2024 1:00,295.27,310.89,1631,21.99,58.7
M19,1/11/2024 2:00,300.64,310.88,2153,53.51,56
M19,1/11/2024 3:00,299.46,306.35,1252,42.47,55.8
M19,1/11/2024 4:00,296.53,309.09,1504,26.68,63.7
M19,1/11/2024 5:00,296.98,306.65,1587,34.31,63.2
M19,1/11/2024 6:00,301.68,307.33,1288,45.48,60.3
M19,1/11/2024 7:00,301.73,311.51,2004,31.03,60.4
M19,1/11/2024 8:00,299.86,309.98,1443,29.97,64.1
M19,1/11/2024 9:00,299.83,306.32,1462,28.6,65.2
M19,1/11/2024 10:00,297.97,309.29,1268,40.48,68.2
M19,1/11/2024 11:00,297.41,308.16,1285,67.04,63.4
M19,1/11/2024 12:00,296.36,311.82,1743,52.8,70.6
M19,1/11/2024 13:00,300.6,310.59,1427,46.81,64.5
M19,1/11/2024 14:00,301.49,309.18,1502,36.72,71.5
M19,1/11/2024 15:00,300.9,307.27,2096,45.72,66
M19,1/11/2024 16:00,301.09,311.34,2308,42.72,72.2
M19,1/11/2024 17:00,297.55,307.07,2058,39.51,70
M19,1/11/2024 18:00,301.56,307.6,1863,48.39,70.6
M19,1/11/2024 19:00,295.88,307.86,1881,35,73
M19,1/11/2024 20:00,298.77,310.61,1838,52.3,70.9
M19,1/11/2024 21:00,298.42,311,1592,40.18,75.5
M19,1/11/2024 22:00,300.76,305.25,2264,26.23,77.7
M19,1/11/2024 23:00,298.96,310.05,1491,53.18,75.2
M19,1/12/2024 0:00,295.12,311.63,1576,25.24,77.4
M19,1/12/2024 1:00,297.36,305.16,1413,36.03,78.6
M19,1/12/2024 2:00,301.57,308.24,1337,53.47,80.1
M19,1/12/2024 3:00,295.39,309.09,1627,28.85,80.2
M19,1/12/2024 4:00,299.19,311.26,1434,33.38,82.1
M19,1/12/2024 5:00,296.36,306.66,1673,40.59,81.9
M19,1/12/2024 6:00,300.18,306.1,1973,47.41,82.4
M19,1/12/2024 7:00,300.95,306.57,2183,22.98,78.8
M19,1/12/2024 8:00,301.06,311.28,1457,50.96,82.9
M19,1/12/2024 9:00,298.11,306.96,2129,47.28,81.8
M19,1/12/2024 10:00,297.27,310.15,2296,51.12,87.3
M19,1/12/2024 11:00,301.53,305.43,1596,25.28,87
M19,1/12/2024 12:00,299.86,310.2,1362,54.33,82.6
M19,1/12/2024 13:00,298.87,311.31,1729,34.56,85.8
M19,1/12/2024 14:00,297.27,310.18,1754,37.19,82.5
M19,1/12/2024 15:00,300.73,310.75,2073,51.01,92.7
M19,1/12/2024 16:00,299.86,306.8,1901,26.19,88.5
M19,1/12/2024 17:00,298.26,306.75,2213,39.16,222
M19,1/12/2024 18:00,297.92,308.35,2138,47.14,86
M19,1/12/2024 19:00,296,309.3,2224,41.23,95.7
M19,1/12/2024 20:00,297.14,307.79,1325,47.84,88.3
M19,1/12/2024 21:00,296.03,307.81,1345,44.76,95.3
M19,1/12/2024 22:00,298.06,305.01,1601,50.3,89.2
M19,1/12/2024 23:00,297.97,307.34,2014,39,89.3
M19,1/13/2024 0:00,299.83,311.75,2022,33.23,100
M19,1/13/2024 1:00,299.04,307.57,1331,25.05,96.6
M19,1/13/2024 2:00,295.86,306.22,1737,24.67,98.4
M19,1/13/2024 3:00,297.61,309.8,1370,49.35,100.2
M19,1/13/2024 4:00,299.23,311.84,2339,43.83,98.6
M19,1/13/2024 5:00,295.02,309.92,2165,20.04,98.9
M19,1/13/2024 6:00,297.8,311.11,1410,32.85,95
M19,1/13/2024 7:00,295.72,311.64,2165,48.95,95.9
M19,1/13/2024 8:00,297.97,308.84,1963,45.62,102.1
M19,1/13/2024 9:00,296.06,311.38,2044,22.91,97.4
M19,1/13/2024 10:00,295.64,311.48,2368,52.38,98.1
M19,1/13/2024 11:00,300.71,308.47,1941,20.98,100.1
M19,1/13/2024 12:00,296.04,309.66,2357,36.57,106
M19,1/13/2024 13:00,296.61,309.78,1559,21.15,100
M19,1/13/2024 14:00,299.34,311.2,1946,51.66,108.5
M19,1/13/2024 15:00,299.54,309.72,1883,42.4,110.1
M19,1/13/2024 16:00,299.17,310.24,2124,46.19,104.7
M19,1/13/2024 17:00,297.43,307.69,1728,43.41,104.6
M19,1/13/2024 18:00,297.83,305.79,1632,35.43,104.1
M19,1/13/2024 19:00,299.76,307.56,1584,28.34,113.8
M19,1/13/2024 20:00,300.37,311.08,2067,47.87,109.2
M19,1/13/2024 21:00,300.48,309.26,1976,38.68,113.4
M19,1/13/2024 22:00,300.37,305.03,2285,31.21,111.7
M19,1/13/2024 23:00,300.57,307.11,1295,48,112.7
M19,1/14/2024 0:00,297.74,308.56,1763,29.55,114.4
M19,1/14/2024 1:00,296.48,310.74,1891,37.62,110.7
M19,1/14/2024 2:00,299.72,308.11,1743,31.57,115.4
M19,1/14/2024 3:00,298.06,306.28,1965,46.77,113.7
M19,1/14/2024 4:00,300.16,305.76,1438,23.17,120.9
M19,1/14/2024 5:00,298.63,310.6,1345,53.68,114.5
M19,1/14/2024 6:00,301.28,309.27,1858,40.88,121
M19,1/14/2024 7:00,297.5,309.04,1441,37.5,115.7
M19,1/14/2024 8:00,298.18,314.46,1763,44.26,122.8
M19,1/14/2024 9:00,301.01,306.85,1908,41.57,124.6
M19,1/14/2024 10:00,295.94,307.34,1879,30.38,124.1
M19,1/14/2024 11:00,298.62,311.19,2191,52.25,122.1
M19,1/14/2024 12:00,299.27,311.78,1777,36.47,124.2
M19,1/14/2024 13:00,298.78,308.13,1991,20.17,119.9
M19,1/14/2024 14:00,298.19,305.73,2321,52.16,125.7
M19,1/14/2024 15:00,301.16,305.56,2080,22.75,121.5
M19,1/14/2024 16:00,295.33,306.9,1495,41.75,129.4
M19,1/14/2024 17:00,301.05,310.87,2231,38.15,127.3
M19,1/14/2024 18:00,298.79,308.23,2163,31.57,124.7
M19,1/14/2024 19:00,301.18,310.31,1341,28.25,122.7
M19,1/14/2024 20:00,301.48,305.95,2390,54.69,133.3
M19,1/14/2024 21:00,301.23,305.02,1872,53.69,128.5
M19,1/14/2024 22:00,297.33,311.94,2390,27.31,128.7
M19,1/14/2024 23:00,299.22,305.78,1770,49.45,131
M19,1/15/2024 0:00,298.35,306.7,1915,34.25,135.7
M19,1/15/2024 1:00,297.52,308.88,2023,24.76,128.6
M19,1/15/2024 2:00,301.07,305.43,2153,20.99,132.2
M19,1/15/2024 3:00,298.63,311.06,1675,23.57,129.1
M19,1/15/2024 4:00,298.15,311.47,1694,28.68,131.7
M19,1/15/2024 5:00,299.73,310.66,2207,22.36,134.4
M19,1/15/2024 6:00,296.99,308.2,1921,34.64,139.7
M19,1/15/2024 7:00,295.74,309.38,1629,39.03,131.9
M19,1/15/2024 8:00,296.3,311.33,2305,46.54,133
M19,1/15/2024 9:00,295.54,309.88,1811,32.14,141.9
M19,1/15/2024 10:00,297.81,306.62,2086,31.41,142.4
M19,1/15/2024 11:00,301.51,306.16,2328,43.82,136.6
M19,1/15/2024 12:00,301.57,311.4,2271,44.67,139.4
M19,1/15/2024 13:00,301.38,307.21,1758,33.65,145.6
M19,1/15/2024 14:00,300.33,306.23,2227,51.17,147.1
M19,1/15/2024 15:00,301.93,308.14,1273,31.49,138.3
M19,1/15/2024 16:00,296.54,309.72,2306,39.44,147.7
M19,1/15/2024 17:00,300.14,311.05,1629,46.1,148.6
M19,1/15/2024 18:00,298.03,307.67,2093,54.31,141.4
M19,1/15/2024 19:00,301.11,308.36,1997,24.77,150.4
M19,1/15/2024 20:00,300.44,306.3,1494,38.52,149.1
M19,1/15/2024 21:00,300.06,306.05,2235,54.79,147.3
M19,1/15/2024 22:00,300.82,308.06,1363,53.48,143.3
M19,1/15/2024 23:00,298.76,310.77,1744,42.32,147.4
M19,1/16/2024 0:00,300.3,311.69,1954,36.81,148.1
M19,1/16/2024 1:00,296.35,315.71,2915,37.49,152.6
M19,1/16/2024 2:00,299.94,308.29,1324,52.95,154
M19,1/16/2024 3:00,299.45,310.77,1548,39.28,155.2
M19,1/16/2024 4:00,301.46,305.16,1534,47.6,148.2
M19,1/16/2024 5:00,296.07,307.4,1794,51.79,153.7
M19,1/16/2024 6:00,299.9,306.56,2385,47.85,158.2
M19,1/16/2024 7:00,299.54,307.05,1412,34.54,159.8
M19,1/16/2024 8:00,301.68,307.52,2395,34.75,158.6
M19,1/16/2024 9:00,301.09,308.22,2280,33.68,159.4
M19,1/16/2024 10:00,297.66,305.07,1770,38.02,161.6
M19,1/16/2024 11:00,299.7,308.5,1667,27.25,160.2
M19,1/16/2024 12:00,295.49,309.83,1780,39.05,157.1
M19,1/16/2024 13:00,301.43,308.06,1221,43.07,158.8
M19,1/16/2024 14:00,299.74,306.83,1840,40.39,161.3
M19,1/16/2024 15:00,301.71,307.95,1265,37.09,156.4
M19,1/16/2024 16:00,297.26,305.41,1463,53.04,157.4
M19,1/16/2024 17:00,296.71,308.58,1440,28.45,167.1
M19,1/16/2024 18:00,301.07,307.63,2314,27.83,162
M19,1/16/2024 19:00,295.37,311.24,2322,47.13,159.9
M19,1/16/2024 20:00,295.12,305.82,1647,27.23,162.7
M19,1/16/2024 21:00,297.28,308.21,1464,42.26,165.2
M19,1/16/2024 22:00,300.37,305.5,1852,52.41,165.1
M19,1/16/2024 23:00,299.35,308.24,2390,43.37,165.2
M19,1/17/2024 0:00,297.38,307.4,2367,32.98,166.6
M19,1/17/2024 1:00,297.27,309.54,1992,24.69,170.8
M19,1/17/2024 2:00,295.8,308.6,1786,51.41,170.1
M19,1/17/2024 3:00,301.59,309.83,1468,45.87,171.9
M19,1/17/2024 4:00,300.66,305.43,2128,51.3,173.7
M19,1/17/2024 5:00,298.5,310.42,1352,33.8,169.9
M19,1/17/2024 6:00,299.27,309.97,1389,30.48,176.6
M19,1/17/2024 7:00,299.97,307.24,1322,48.13,168.7
M19,1/17/2024 8:00,295.95,309.41,1736,36.21,169.3
M19,1/17/2024 9:00,298.83,307.1,1316,26.6,177.1
M19,1/17/2024 10:00,296.69,310.06,1387,47.5,177.9
M19,1/17/2024 11:00,301.94,305.07,1554,40.4,181.3
M19,1/17/2024 12:00,297.03,310.85,1245,40.16,173
M19,1/17/2024 13:00,295.62,308.86,1279,32.66,181.1
M19,1/17/2024 14:00,298.35,307.22,2363,22.14,173.9
M19,1/17/2024 15:00,298.35,311.39,1381,24.77,183.5
M19,1/17/2024 16:00,296.08,307.12,1216,23.02,184.1
M19,1/17/2024 17:00,301.77,305.8,1819,45.94,183.2
M19,1/17/2024 18:00,300.61,309.97,2168,22.4,178.8
M19,1/17/2024 19:00,299.36,309.84,2145,34.96,181.6
M19,1/17/2024 20:00,296.67,310.74,1437,46.88,179.7
M19,1/17/2024 21:00,299.33,311.18,2585,37.59,215
M19,1/17/2024 22:00,299.33,311.66,1303,39.46,186.1
M19,1/17/2024 23:00,299.05,309.74,1818,48.33,182
M19,1/18/2024 0:00,299.01,309.73,1273,37.96,181.9
M19,1/18/2024 1:00,297.25,311.75,1623,23.29,190
M19,1/18/2024 2:00,298.02,311.04,2016,37.12,190
M19,1/18/2024 3:00,299.98,309.87,1341,51.89,184.3
M19,1/18/2024 4:00,296.52,308.83,2353,23.23,185.4
M20,1/9/2024 4:00,298.35,305.25,1261,23.92,2.2
M20,1/9/2024 5:00,295.16,311.21,1709,29.54,3.8
M20,1/9/2024 6:00,298.01,311.71,1356,28.96,1.7
M20,1/9/2024 7:00,297.41,310.78,2215,35.88,4.8
M20,1/9/2024 8:00,299.95,309.57,1511,27.91,6.3
M20,1/9/2024 9:00,296.46,307.76,1601,43.17,8.4
M20,1/9/2024 10:00,295.54,309.57,1312,31.04,8.4
M20,1/9/2024 11:00,301.84,311.8,1584,46.59,6.1
M20,1/9/2024 12:00,300.4,305.42,2017,50.44,1.3
M20,1/9/2024 13:00,299.25,307.82,2012,33.9,7.9
M20,1/9/2024 14:00,295.96,310.36,1646,44.15,3.2
M20,1/9/2024 15:00,300.2,307.23,1218,47.35,9.2
M20,1/9/2024 16:00,295.46,309.59,2345,34.73,6.6
M20,1/9/2024 17:00,296.51,305.21,2031,31.82,10.2
M20,1/9/2024 18:00,297,309.87,2277,39.32,11.9
M20,1/9/2024 19:00,296.7,307.35,1210,49.43,11.3
M20,1/9/2024 20:00,300.96,307.28,2309,49.35,8.6
M20,1/9/2024 21:00,301.62,310.2,1929,31.07,16.6
M20,1/9/2024 22:00,300.39,311.26,2061,47.36,18.3
M20,1/9/2024 23:00,298.64,306.16,1681,34.99,14.9
M20,1/10/2024 0:00,298.83,308.42,2011,50.73,18.6
M20,1/10/2024 1:00,301.67,308.72,1266,29.03,13.3
M20,1/10/2024 2:00,297.55,307.18,2062,51.45,14.5
M20,1/10/2024 3:00,298.36,309.98,1401,33.75,17.4
M20,1/10/2024 4:00,295.27,306.6,2136,31.65,22.1
M20,1/10/2024 5:00,298.37,305.26,1732,32.54,17
M20,1/10/2024 6:00,295.78,310.43,1718,47.97,18.5
M20,1/10/2024 7:00,295.79,307.18,1638,44.61,24.4
M20,1/10/2024 8:00,298.77,305.83,1828,33.53,16.6
M20,1/10/2024 9:00,297.63,305.63,1540,33.99,24.5
M20,1/10/2024 10:00,297.39,309.96,1752,33.27,21.3
M20,1/10/2024 11:00,300.19,308.51,1705,33.29,26.1
M20,1/10/2024 12:00,301.6,311.8,1674,37.49,20.2
M20,1/10/2024 13:00,295.19,307.03,1758,42.12,23.2
M20,1/10/2024 14:00,300.93,307.48,2040,47.58,21.1
M20,1/10/2024 15:00,295.05,305.6,2047,42.52,23
M20,1/10/2024 16:00,296.05,306.54,2270,33.17,28.2
M20,1/10/2024 17:00,299.81,309.83,2111,46.03,31.1
M20,1/10/2024 18:00,298.71,308.75,1313,52.98,27.1
M20,1/10/2024 19:00,298.16,311.86,2399,26.78,24.9
M20,1/10/2024 20:00,299.02,307.84,1938,21.16,26.5
M20,1/10/2024 21:00,300.62,310.54,1239,28.42,34.3
M20,1/10/2024 22:00,298.93,306.32,2170,48.45,27.3
M20,1/10/2024 23:00,296.21,308.41,2368,31.58,34.3
M20,1/11/2024 0:00,299.97,307.13,1571,40.79,32
M20,1/11/2024 1:00,300.24,307.99,1874,30.28,37.6
M20,1/11/2024 2:00,300.26,308.33,1924,49.57,31.3
M20,1/11/2024 3:00,298.5,311.77,1429,34.52,40
M20,1/11/2024 4:00,301.22,310.03,1336,42.69,35.9
M20,1/11/2024 5:00,298.23,309.64,1782,44.4,35.4
M20,1/11/2024 6:00,297.19,305.82,2038,44.91,38.5
M20,1/11/2024 7:00,297.96,311.37,2253,41.21,40.9
M20,1/11/2024 8:00,299.78,305.32,1385,35.57,39.2
M20,1/11/2024 9:00,295.72,309.78,1781,42.27,38.7
M20,1/11/2024 10:00,295.52,310.17,1283,49.98,44.8
M20,1/11/2024 11:00,301.58,307.11,1777,23.15,46
M20,1/11/2024 12:00,299.38,311.24,1702,30.97,41.1
M20,1/11/2024 13:00,301.98,310.7,2309,27.07,40.5
M20,1/11/2024 14:00,298.74,308.3,1935,50.08,45.7
M20,1/11/2024 15:00,298.88,309.62,1298,52.14,44
M20,1/11/2024 16:00,296.92,308.19,2167,23.35,41.4
M20,1/11/2024 17:00,295.91,310.1,1332,49.25,50
M20,1/11/2024 18:00,301.72,309.73,2268,47.66,44.9
M20,1/11/2024 19:00,301.55,308.41,2381,24.23,52.8
M20,1/11/2024 20:00,297.1,307.81,1721,33.36,50.1
M20,1/11/2024 21:00,302,310.99,1693,22.11,50.2
M20,1/11/2024 22:00,297.12,310.12,1818,50.56,50.1
M20,1/11/2024 23:00,300.69,309.69,2319,50.03,53.6
M20,1/12/2024 0:00,296.29,308.48,2188,53.97,52.3
M20,1/12/2024 1:00,300.1,308.21,1315,36.41,53
M20,1/12/2024 2:00,296.03,306.7,1884,52.6,49.8
